ID,Week,Opponent,Venue,Mins,Goals,Assists,Clean_Sheets,Goals_Conceded,Yellow_Cards,Red_Cards,Saves,Bonus,PPI,BPS,Net_Transfers,Value,Points
1,1,CRY,H,90,0,0,0,1,0,0,1,0,13,7,0,5.5,2
1,2,EVE,A,90,0,0,0,2,0,0,0,0,5,9,-9306,5.5,1
1,3,LEI,A,90,0,0,0,1,1,0,2,0,7,15,-20971,5.5,1
1,4,MCI,H,90,0,0,0,2,0,0,6,0,12,17,-39686,5.5,3
1,5,AVL,A,90,0,0,1,0,0,0,2,0,14,22,-15931,5.5,6
1,6,TOT,H,90,0,0,0,1,0,0,4,0,10,13,-5389,5.5,3
1,7,CHE,A,90,0,0,0,2,0,0,1,0,3,9,-8654,5.5,1
1,8,HUL,H,90,0,0,0,2,0,0,2,0,7,9,-824,5.4,1
1,9,SUN,A,90,0,0,1,0,0,0,3,0,16,22,-11582,5.4,7
1,10,BUR,H,90,0,0,1,0,0,0,2,0,14,24,3892,5.4,6
1,11,SWA,A,90,0,0,0,2,0,0,3,0,5,10,-5333,5.4,2
1,12,MUN,H,58,0,0,0,1,0,0,0,0,1,0,-9564,5.4,1
1,13,WBA,A,0,0,0,0,0,0,0,0,0,0,0,-28863,5.4,0
1,14,SOU,H,0,0,0,0,0,0,0,0,0,0,0,-17297,5.3,0
1,15,STK,A,0,0,0,0,0,0,0,0,0,0,0,-15948,5.3,0
1,16,NEW,H,90,0,0,0,1,0,0,3,0,16,11,-3303,5.3,3
1,17,LIV,A,90,0,0,0,2,0,0,8,0,14,18,-2359,5.3,3
1,18,QPR,H,90,0,0,0,1,0,0,1,0,14,10,-600,5.3,2
1,19,WHU,A,90,0,0,0,1,0,0,3,0,16,14,-926,5.3,3
1,20,SOU,A,90,0,0,0,2,0,0,3,0,5,5,-1581,5.3,2
1,21,STK,H,0,0,0,0,0,0,0,0,0,0,0,-5993,5.3,0
1,22,MCI,A,0,0,0,0,0,0,0,0,0,0,0,-9751,5.3,0
1,23,AVL,H,0,0,0,0,0,0,0,0,0,0,0,-8166,5.2,0
1,24,TOT,A,0,0,0,0,0,0,0,0,0,0,0,-6169,5.2,0
1,25,LEI,H,0,0,0,0,0,0,0,0,0,0,0,-2413,5.2,0
1,26,CRY,A,0,0,0,0,0,0,0,0,0,0,0,-2805,5.2,0
1,27,EVE,H,0,0,0,0,0,0,0,0,0,0,0,-1862,5.2,0
1,28,QPR,A,0,0,0,0,0,0,0,0,0,0,0,-1248,5.2,0
1,29,WHU,H,0,0,0,0,0,0,0,0,0,0,0,-1897,5.2,0
1,30,NEW,A,0,0,0,0,0,0,0,0,0,0,0,-1456,5.2,0
1,31,LIV,H,0,0,0,0,0,0,0,0,0,0,0,-1443,5.2,0
1,32,BUR,A,0,0,0,0,0,0,0,0,0,0,0,-1458,5.2,0
1,34,CHE,H,0,0,0,0,0,0,0,0,0,0,0,-460,5.2,0
1,35,HUL,A,0,0,0,0,0,0,0,0,0,0,0,-392,5.2,0
1,36,SWA,H,0,0,0,0,0,0,0,0,0,0,0,-234,5.2,0
1,37,MUN,A,0,0,0,0,0,0,0,0,0,0,0,-279,5.2,0
1,37,SUN,H,0,0,0,0,0,0,0,0,0,0,0,-279,5.2,0
1,38,WBA,H,0,0,0,0,0,0,0,0,0,0,0,-205,5.2,0
2,1,CRY,H,90,1,0,0,1,0,0,0,2,38,33,0,6.0,10
2,2,EVE,A,0,0,0,0,0,0,0,0,0,0,0,75721,6.1,0
2,3,LEI,A,25,0,0,0,1,0,0,0,0,2,3,-5491,6.1,1
2,4,MCI,H,90,0,0,0,2,0,0,0,0,8,21,-59999,6.1,1
2,5,AVL,A,90,0,0,1,0,0,0,0,0,14,31,-9939,6.1,6
2,6,TOT,H,90,0,0,0,1,0,0,0,0,7,18,2090,6.1,2
2,7,CHE,A,90,0,0,0,2,1,0,0,0,6,11,-4323,6.1,0
2,8,HUL,H,0,0,0,0,0,0,0,0,0,0,0,-44887,6.1,0
2,9,SUN,A,0,0,0,0,0,0,0,0,0,0,0,-49261,6.0,0
2,10,BUR,H,0,0,0,0,0,0,0,0,0,0,0,-34499,6.0,0
2,11,SWA,A,0,0,0,0,0,0,0,0,0,0,0,-19573,6.0,0
2,12,MUN,H,0,0,0,0,0,0,0,0,0,0,0,-12829,5.9,0
2,13,WBA,A,90,0,0,1,0,0,0,0,0,13,28,-3141,5.9,6
2,14,SOU,H,90,0,0,1,0,0,0,0,1,18,27,795,5.9,7
2,15,STK,A,0,0,0,0,0,0,0,0,0,0,0,588,5.9,0
2,16,NEW,H,0,0,0,0,0,0,0,0,0,0,0,-3159,5.9,0
2,17,LIV,A,0,0,0,0,0,0,0,0,0,0,0,-5725,5.9,0
2,18,QPR,H,0,0,0,0,0,0,0,0,0,0,0,-3353,5.9,0
2,19,WHU,A,90,0,0,0,1,0,0,0,0,12,9,-1828,5.9,2
2,20,SOU,A,90,0,0,0,2,0,0,0,0,5,17,899,5.9,1
2,21,STK,H,90,1,0,1,0,0,0,0,2,32,46,161,5.9,14
2,22,MCI,A,90,0,0,1,0,1,0,0,0,15,21,6056,5.9,5
2,23,AVL,H,90,0,0,1,0,0,0,0,0,13,20,42497,5.9,6
2,24,TOT,A,90,0,0,0,2,1,0,0,0,12,6,11692,5.9,0
2,25,LEI,H,90,1,0,0,1,0,0,0,2,33,30,6871,5.9,10
2,26,CRY,A,90,0,0,0,1,0,0,0,0,12,10,9728,6.0,2
2,27,EVE,H,90,0,0,1,0,1,0,0,0,16,18,12025,6.0,5
2,28,QPR,A,54,0,0,0,1,0,0,0,0,12,8,881,6.0,1
2,29,WHU,H,90,0,0,1,0,0,0,0,1,16,36,1477,6.0,7
2,30,NEW,A,90,0,0,0,1,0,0,0,0,13,12,2789,6.0,2
2,31,LIV,H,48,0,0,0,0,0,0,0,0,12,13,-1988,6.0,1
2,32,BUR,A,90,0,0,1,0,0,0,0,1,22,31,-22744,6.0,7
2,34,CHE,H,90,0,0,1,0,0,0,0,3,11,32,-526,6.0,9
2,35,HUL,A,90,0,0,0,1,0,0,0,0,14,21,10381,6.0,2
2,36,SWA,H,90,0,0,0,1,0,0,0,0,8,20,15798,6.0,2
2,37,MUN,A,90,0,0,0,1,0,0,0,0,13,18,35803,6.1,2
2,37,SUN,H,90,0,0,1,0,0,0,0,3,10,35,35803,6.1,9
2,38,WBA,H,0,0,0,0,0,0,0,0,0,0,0,4648,6.1,0
3,1,CRY,H,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
3,2,EVE,A,0,0,0,0,0,0,0,0,0,0,0,-3342,5.0,0
3,3,LEI,A,0,0,0,0,0,0,0,0,0,0,0,-1157,5.0,0
3,4,MCI,H,0,0,0,0,0,0,0,0,0,0,0,-681,5.0,0
3,5,AVL,A,0,0,0,0,0,0,0,0,0,0,0,-255,5.0,0
3,6,TOT,H,0,0,0,0,0,0,0,0,0,0,0,-117,5.0,0
3,7,CHE,A,0,0,0,0,0,0,0,0,0,0,0,-69,5.0,0
3,8,HUL,H,0,0,0,0,0,0,0,0,0,0,0,-82,5.0,0
3,9,SUN,A,0,0,0,0,0,0,0,0,0,0,0,-49,5.0,0
3,10,BUR,H,0,0,0,0,0,0,0,0,0,0,0,-27,5.0,0
3,11,SWA,A,0,0,0,0,0,0,0,0,0,0,0,-24,5.0,0
3,12,MUN,H,0,0,0,0,0,0,0,0,0,0,0,-40,5.0,0
3,13,WBA,A,0,0,0,0,0,0,0,0,0,0,0,-17,5.0,0
3,14,SOU,H,0,0,0,0,0,0,0,0,0,0,0,-9,5.0,0
3,15,STK,A,0,0,0,0,0,0,0,0,0,0,0,-6,5.0,0
3,16,NEW,H,0,0,0,0,0,0,0,0,0,0,0,-10,5.0,0
3,17,LIV,A,0,0,0,0,0,0,0,0,0,0,0,-14,5.0,0
3,18,QPR,H,0,0,0,0,0,0,0,0,0,0,0,-5,5.0,0
3,19,WHU,A,0,0,0,0,0,0,0,0,0,0,0,-8,5.0,0
3,20,SOU,A,0,0,0,0,0,0,0,0,0,0,0,-6,5.0,0
3,21,STK,H,0,0,0,0,0,0,0,0,0,0,0,-16,5.0,0
3,22,MCI,A,0,0,0,0,0,0,0,0,0,0,0,-15,5.0,0
3,23,AVL,H,0,0,0,0,0,0,0,0,0,0,0,-12,5.0,0
3,24,TOT,A,0,0,0,0,0,0,0,0,0,0,0,-10,5.0,0
3,25,LEI,H,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
3,26,CRY,A,0,0,0,0,0,0,0,0,0,0,0,-6,5.0,0
3,27,EVE,H,0,0,0,0,0,0,0,0,0,0,0,-1,5.0,0
3,28,QPR,A,0,0,0,0,0,0,0,0,0,0,0,-2,5.0,0
3,29,WHU,H,0,0,0,0,0,0,0,0,0,0,0,-2,5.0,0
3,30,NEW,A,0,0,0,0,0,0,0,0,0,0,0,-4,5.0,0
3,31,LIV,H,0,0,0,0,0,0,0,0,0,0,0,-11,5.0,0
3,32,BUR,A,0,0,0,0,0,0,0,0,0,0,0,-4,5.0,0
3,34,CHE,H,0,0,0,0,0,0,0,0,0,0,0,-3,5.0,0
3,35,HUL,A,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
3,36,SWA,H,0,0,0,0,0,0,0,0,0,0,0,-1,5.0,0
3,37,MUN,A,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0
3,37,SUN,H,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0
3,38,WBA,H,0,0,0,0,0,0,0,0,0,0,0,2,5.0,0
4,1,CRY,H,52,0,0,0,1,0,0,0,0,8,10,0,5.5,1
4,2,EVE,A,0,0,0,0,0,0,0,0,0,0,0,-40763,5.4,0
4,3,LEI,A,0,0,0,0,0,0,0,0,0,0,0,-24174,5.4,0
4,4,MCI,H,0,0,0,0,0,0,0,0,0,0,0,-7547,5.3,0
4,5,AVL,A,90,0,1,1,0,0,0,0,1,27,38,-409,5.3,10
4,6,TOT,H,90,0,0,0,1,0,0,0,0,12,18,5582,5.3,2
4,7,CHE,A,90,0,0,0,2,0,0,0,0,7,20,851,5.3,1
4,8,HUL,H,90,0,0,0,2,0,0,0,0,13,17,17411,5.3,1
4,9,SUN,A,73,0,0,1,0,1,0,0,0,7,14,1384,5.3,5
4,10,BUR,H,90,0,1,1,0,0,0,0,1,23,36,-5309,5.3,10
4,11,SWA,A,90,0,0,0,2,1,0,0,0,8,15,5611,5.3,0
4,12,MUN,H,90,0,0,0,2,0,0,0,0,11,0,114,5.3,-1
4,13,WBA,A,68,0,0,1,0,0,0,0,1,15,29,272,5.3,7
4,14,SOU,H,0,0,0,0,0,0,0,0,0,0,0,-2511,5.3,0
4,15,STK,A,90,0,0,0,3,1,0,0,0,3,12,-4318,5.3,0
4,16,NEW,H,90,0,0,0,1,0,0,0,0,11,10,1167,5.3,2
4,17,LIV,A,90,0,0,0,2,0,0,0,0,11,10,-452,5.3,1
4,18,QPR,H,90,0,1,0,1,0,0,0,0,23,29,1012,5.3,5
4,19,WHU,A,6,0,0,0,0,0,0,0,0,1,3,3237,5.3,1
4,20,SOU,A,90,0,0,0,2,0,0,0,0,8,19,-709,5.3,1
4,21,STK,H,0,0,0,0,0,0,0,0,0,0,0,352,5.3,0
4,22,MCI,A,7,0,0,0,0,0,0,0,0,2,3,-11201,5.3,1
4,23,AVL,H,0,0,0,0,0,0,0,0,0,0,0,-1688,5.3,0
4,24,TOT,A,0,0,0,0,0,0,0,0,0,0,0,-4861,5.3,0
4,25,LEI,H,0,0,0,0,0,0,0,0,0,0,0,-2359,5.3,0
4,26,CRY,A,14,0,0,0,1,0,0,0,0,2,1,-1838,5.2,1
4,27,EVE,H,90,0,0,1,0,0,0,0,2,16,34,-646,5.2,8
4,28,QPR,A,90,0,2,0,1,0,0,0,3,31,41,561,5.2,11
4,29,WHU,H,0,0,0,0,0,0,0,0,0,0,0,15916,5.2,0
4,30,NEW,A,0,0,0,0,0,0,0,0,0,0,0,-2889,5.2,0
4,31,LIV,H,0,0,0,0,0,0,0,0,0,0,0,-4594,5.2,0
4,32,BUR,A,0,0,0,0,0,0,0,0,0,0,0,-3961,5.2,0
4,34,CHE,H,0,0,0,0,0,0,0,0,0,0,0,-1361,5.2,0
4,35,HUL,A,0,0,0,0,0,0,0,0,0,0,0,-979,5.2,0
4,36,SWA,H,0,0,0,0,0,0,0,0,0,0,0,-742,5.2,0
4,37,MUN,A,0,0,0,0,0,0,0,0,0,0,0,-684,5.2,0
4,37,SUN,H,90,0,0,1,0,0,0,0,1,9,31,-684,5.2,7
4,38,WBA,H,90,0,0,0,1,0,0,0,0,14,18,84,5.2,2
5,1,TOT,H,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
5,2,CRY,A,0,0,0,0,0,0,0,0,0,0,0,-412,5.0,0
5,3,SOU,H,0,0,0,0,0,0,0,0,0,0,0,-780,5.0,0
5,4,HUL,A,15,0,0,0,0,0,0,0,0,1,4,-678,5.0,1
5,5,LIV,H,30,0,0,0,0,1,0,0,0,3,-1,-139,5.0,0
5,6,MUN,A,26,0,0,0,0,0,0,0,0,1,3,-55,5.0,1
5,7,QPR,H,90,0,0,1,0,0,0,0,0,15,26,120,5.0,6
5,8,BUR,A,90,0,1,0,1,0,0,0,0,23,24,63,5.0,5
5,9,MCI,H,90,0,0,0,1,0,0,0,0,13,8,729,5.0,2
5,10,STK,A,90,0,0,0,2,0,0,0,0,8,10,1543,5.0,1
5,11,AVL,H,90,0,0,1,0,0,0,0,0,15,25,1292,5.0,6
5,12,EVE,A,90,0,0,0,2,0,0,0,0,10,14,493,5.0,1
5,13,NEW,H,90,0,0,1,0,0,0,0,0,14,22,1200,5.0,6
5,14,WBA,A,90,0,0,0,1,0,0,0,0,19,9,1363,5.0,2
5,15,SWA,H,78,0,1,0,1,0,0,0,0,27,20,1114,5.0,5
5,16,SUN,A,90,0,0,0,1,0,0,0,0,20,9,1717,5.0,2
5,17,LEI,H,90,0,0,1,0,0,0,0,0,16,20,3156,5.0,6
5,18,CHE,A,90,0,0,0,2,0,0,0,0,6,11,451,5.0,1
5,19,ARS,H,0,0,0,0,0,0,0,0,0,0,0,-811,5.0,0
5,20,WBA,H,90,0,0,0,1,0,0,0,0,12,17,4589,5.0,2
5,21,SWA,A,90,0,0,0,1,0,0,0,0,15,6,-296,5.0,2
5,22,HUL,H,90,0,0,1,0,0,0,0,0,15,29,6661,5.0,6
5,23,LIV,A,0,0,0,0,0,0,0,0,0,0,0,-4476,5.0,0
5,24,MUN,H,90,0,0,0,1,0,0,0,0,8,6,-4321,5.0,2
5,25,SOU,A,90,0,0,1,0,0,0,0,0,6,20,268,5.0,6
5,26,TOT,A,90,0,0,0,2,0,0,0,0,15,12,1145,5.0,1
5,27,CRY,H,90,0,0,0,3,0,0,0,0,14,18,4489,5.0,1
5,28,CHE,H,90,0,0,0,1,0,0,0,0,8,16,-2136,5.0,2
5,29,ARS,A,0,0,0,0,0,0,0,0,0,0,0,-3057,5.0,0
5,30,SUN,H,90,0,0,1,0,0,0,0,1,17,26,1442,5.0,7
5,31,LEI,A,90,0,0,0,2,1,0,0,0,13,0,2215,5.0,0
5,32,STK,H,90,0,0,0,1,0,0,0,0,4,4,343,5.0,2
5,33,MCI,A,90,0,0,0,2,0,0,0,0,9,8,-334,5.0,1
5,34,QPR,A,90,0,0,1,0,0,0,0,0,1,16,-715,5.0,6
5,35,BUR,H,90,0,0,1,0,0,0,0,1,17,27,2671,5.0,7
5,36,AVL,A,90,0,0,0,1,0,0,0,0,4,11,715,5.0,2
5,37,EVE,H,90,0,0,0,2,0,0,0,0,7,18,355,5.0,1
5,38,NEW,A,90,0,0,0,2,0,0,0,0,13,20,8,5.0,1
6,1,CRY,H,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0
6,2,EVE,A,90,0,0,0,2,1,0,0,0,9,15,-21974,6.0,0
6,3,LEI,A,90,0,0,0,1,0,0,0,0,7,19,-3632,6.0,2
6,4,MCI,H,90,0,0,0,2,0,0,0,0,6,14,-5152,6.0,1
6,5,AVL,A,90,0,0,1,0,0,0,0,0,15,30,-4094,6.0,6
6,6,TOT,H,90,0,0,0,1,0,0,0,0,12,18,-1240,6.0,2
6,7,CHE,A,90,0,0,0,2,0,0,0,0,4,18,-2406,6.0,1
6,8,HUL,H,90,0,1,0,2,0,0,0,2,15,32,2510,6.0,6
6,9,SUN,A,90,0,0,1,0,0,0,0,0,21,27,694,6.0,6
6,10,BUR,H,90,0,0,1,0,0,0,0,0,11,28,9678,6.0,6
6,11,SWA,A,90,0,0,0,2,1,0,0,0,-1,13,-1156,6.0,0
6,12,MUN,H,90,0,0,0,2,0,0,0,0,-3,17,-5511,6.0,1
6,13,WBA,A,90,0,0,1,0,0,0,0,0,14,22,-2603,6.0,6
6,14,SOU,H,90,0,0,1,0,0,0,0,3,18,32,-648,6.0,9
6,15,STK,A,90,0,0,0,3,0,0,0,0,4,19,1678,6.0,1
6,16,NEW,H,90,0,0,0,1,0,0,0,0,13,15,-235,6.0,2
6,17,LIV,A,90,0,0,0,2,0,0,0,0,9,7,-1205,6.0,1
6,18,QPR,H,90,0,0,0,1,0,0,0,0,18,19,-392,6.0,2
6,19,WHU,A,90,0,0,0,1,0,0,0,0,13,10,-980,6.0,2
6,20,SOU,A,90,0,0,0,2,0,0,0,0,7,17,-405,6.0,1
6,21,STK,H,90,0,0,1,0,0,0,0,1,17,32,-1293,6.0,7
6,22,MCI,A,90,0,0,1,0,0,0,0,0,17,24,-2836,6.0,6
6,23,AVL,H,90,0,0,1,0,0,0,0,0,18,33,17830,6.0,6
6,24,TOT,A,90,0,0,0,2,0,0,0,0,9,13,2539,6.0,1
6,25,LEI,H,90,0,0,0,1,0,0,0,0,16,16,8610,6.0,2
6,26,CRY,A,90,0,0,0,1,0,0,0,0,13,13,327,6.0,2
6,27,EVE,H,0,0,0,0,0,0,0,0,0,0,0,2806,6.0,0
6,28,QPR,A,90,0,0,0,1,0,0,0,0,17,14,-8643,6.0,2
6,29,WHU,H,90,0,0,1,0,0,0,0,0,22,27,-737,6.0,6
6,30,NEW,A,0,0,0,0,0,0,0,0,0,0,0,-297,6.0,0
6,31,LIV,H,90,0,0,0,1,0,0,0,0,18,21,-5890,6.0,2
6,32,BUR,A,90,0,0,1,0,0,0,0,2,14,32,2043,6.0,8
6,34,CHE,H,90,0,0,1,0,0,0,0,3,3,32,-9923,6.0,9
6,35,HUL,A,90,0,0,0,1,0,0,0,0,17,17,6873,6.0,2
6,36,SWA,H,90,0,0,0,1,0,0,0,0,5,21,11407,6.0,2
6,37,MUN,A,90,0,0,0,1,0,0,0,0,6,15,28608,6.1,2
6,37,SUN,H,90,0,0,1,0,0,0,0,1,6,31,28608,6.1,7
6,38,WBA,H,90,0,0,0,1,0,0,0,0,23,19,1935,6.1,2
7,1,CRY,H,38,0,0,0,0,0,0,0,0,6,4,0,5.0,1
7,2,EVE,A,90,0,1,0,2,0,0,0,2,18,29,43,5.0,6
7,3,LEI,A,90,0,0,0,1,0,0,0,0,9,21,9870,5.0,2
7,4,MCI,H,90,0,0,0,2,1,0,0,0,6,9,32,5.0,0
7,5,AVL,A,0,0,0,0,0,0,0,0,0,0,0,-3970,5.0,0
7,6,TOT,H,0,0,0,0,0,0,0,0,0,0,0,-5793,4.9,0
7,7,CHE,A,0,0,0,0,0,0,0,0,0,0,0,-2339,4.9,0
7,8,HUL,H,90,0,0,0,2,0,0,0,0,7,24,507,4.9,1
7,9,SUN,A,90,0,0,1,0,0,0,0,2,19,32,-305,4.9,8
7,10,BUR,H,90,0,0,1,0,0,0,0,0,18,27,3997,4.9,6
7,11,SWA,A,90,0,0,0,2,0,0,0,0,5,17,-239,4.9,1
7,12,MUN,H,90,0,0,0,2,0,0,0,0,4,18,-721,4.9,1
7,13,WBA,A,22,0,0,0,0,0,0,0,0,4,4,-228,4.9,1
7,14,SOU,H,90,0,0,1,0,0,0,0,0,16,24,-1585,4.9,6
7,15,STK,A,0,0,0,0,0,0,0,0,0,0,0,-1059,4.9,0
7,16,NEW,H,0,0,0,0,0,0,0,0,0,0,0,-1665,4.9,0
7,17,LIV,A,1,0,0,0,1,0,0,0,0,0,3,-1000,4.8,1
7,18,QPR,H,90,0,0,0,1,0,0,0,0,25,20,-83,4.8,2
7,19,WHU,A,90,0,0,0,1,0,0,0,0,13,9,195,4.8,2
7,20,SOU,A,0,0,0,0,0,0,0,0,0,0,0,199,4.8,0
7,21,STK,H,90,0,0,1,0,0,0,0,0,16,31,-536,4.8,6
7,22,MCI,A,90,0,1,1,0,0,0,0,1,24,35,1297,4.8,10
7,23,AVL,H,90,0,0,1,0,0,0,0,0,15,31,31806,4.8,6
7,24,TOT,A,90,0,0,0,2,1,0,0,0,5,17,17857,4.8,0
7,25,LEI,H,90,0,0,0,1,0,0,0,0,16,15,11223,4.8,2
7,26,CRY,A,90,0,0,0,1,0,0,0,0,21,11,4118,4.9,2
7,27,EVE,H,0,0,0,0,0,0,0,0,0,0,0,4251,4.9,0
7,28,QPR,A,0,0,0,0,0,0,0,0,0,0,0,-11280,4.9,0
7,29,WHU,H,90,0,0,1,0,0,0,0,0,15,29,-10335,4.8,6
7,30,NEW,A,90,0,0,0,1,0,0,0,0,20,18,4288,4.8,2
7,31,LIV,H,90,0,0,0,1,0,0,0,0,14,13,-4,4.8,2
7,32,BUR,A,90,0,0,1,0,0,0,0,1,17,31,3603,4.8,7
7,34,CHE,H,90,0,0,1,0,1,0,0,0,9,27,2468,4.8,5
7,35,HUL,A,90,0,0,0,1,0,0,0,0,14,15,15444,4.8,2
7,36,SWA,H,90,0,0,0,1,0,0,0,0,17,21,14584,4.9,2
7,37,MUN,A,90,0,0,0,1,0,0,0,0,8,18,21760,4.9,2
7,37,SUN,H,0,0,0,0,0,0,0,0,0,0,0,21760,4.9,0
7,38,WBA,H,0,0,0,0,0,0,0,0,0,0,0,-3070,4.9,0
8,1,CRY,H,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
8,2,EVE,A,0,0,0,0,0,0,0,0,0,0,0,-158,4.5,0
8,3,LEI,A,0,0,0,0,0,0,0,0,0,0,0,-125,4.5,0
8,4,MCI,H,0,0,0,0,0,0,0,0,0,0,0,-149,4.5,0
8,5,AVL,A,0,0,0,0,0,0,0,0,0,0,0,-74,4.4,0
8,6,TOT,H,0,0,0,0,0,0,0,0,0,0,0,-64,4.4,0
8,7,CHE,A,0,0,0,0,0,0,0,0,0,0,0,-47,4.4,0
8,8,HUL,H,0,0,0,0,0,0,0,0,0,0,0,-34,4.4,0
8,9,SUN,A,0,0,0,0,0,0,0,0,0,0,0,-57,4.4,0
8,10,BUR,H,0,0,0,0,0,0,0,0,0,0,0,-26,4.4,0
8,11,SWA,A,0,0,0,0,0,0,0,0,0,0,0,-33,4.4,0
8,12,MUN,H,0,0,0,0,0,0,0,0,0,0,0,-10,4.4,0
8,13,WBA,A,0,0,0,0,0,0,0,0,0,0,0,-10,4.3,0
8,14,SOU,H,0,0,0,0,0,0,0,0,0,0,0,-5,4.3,0
8,15,STK,A,0,0,0,0,0,0,0,0,0,0,0,-7,4.3,0
8,16,NEW,H,0,0,0,0,0,0,0,0,0,0,0,-4,4.3,0
8,17,LIV,A,0,0,0,0,0,0,0,0,0,0,0,-11,4.3,0
8,18,QPR,H,0,0,0,0,0,0,0,0,0,0,0,-1,4.3,0
8,19,WHU,A,0,0,0,0,0,0,0,0,0,0,0,-6,4.3,0
8,20,SOU,A,0,0,0,0,0,0,0,0,0,0,0,-6,4.3,0
8,21,STK,H,0,0,0,0,0,0,0,0,0,0,0,-11,4.3,0
8,22,MCI,A,0,0,0,0,0,0,0,0,0,0,0,-19,4.3,0
8,23,AVL,H,0,0,0,0,0,0,0,0,0,0,0,-8,4.3,0
8,24,TOT,A,0,0,0,0,0,0,0,0,0,0,0,-21,4.3,0
8,25,LEI,H,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0
8,26,CRY,A,0,0,0,0,0,0,0,0,0,0,0,2,4.3,0
8,27,EVE,H,0,0,0,0,0,0,0,0,0,0,0,-5,4.3,0
8,28,QPR,A,0,0,0,0,0,0,0,0,0,0,0,-6,4.3,0
8,29,WHU,H,0,0,0,0,0,0,0,0,0,0,0,-3,4.3,0
8,30,NEW,A,0,0,0,0,0,0,0,0,0,0,0,1,4.3,0
8,31,LIV,H,0,0,0,0,0,0,0,0,0,0,0,-1,4.3,0
8,32,BUR,A,0,0,0,0,0,0,0,0,0,0,0,-1,4.3,0
8,34,CHE,H,0,0,0,0,0,0,0,0,0,0,0,5,4.3,0
8,35,HUL,A,0,0,0,0,0,0,0,0,0,0,0,-4,4.3,0
8,36,SWA,H,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0
8,37,MUN,A,0,0,0,0,0,0,0,0,0,0,0,1,4.3,0
8,37,SUN,H,0,0,0,0,0,0,0,0,0,0,0,1,4.3,0
8,38,WBA,H,0,0,0,0,0,0,0,0,0,0,0,5,4.3,0
9,1,CRY,H,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
9,2,EVE,A,0,0,0,0,0,0,0,0,0,0,0,-241,4.5,0
9,3,LEI,A,0,0,0,0,0,0,0,0,0,0,0,-187,4.4,0
9,4,MCI,H,0,0,0,0,0,0,0,0,0,0,0,-161,4.4,0
9,5,AVL,A,0,0,0,0,0,0,0,0,0,0,0,221,4.4,0
9,6,TOT,H,0,0,0,0,0,0,0,0,0,0,0,-131,4.4,0
9,7,CHE,A,0,0,0,0,0,0,0,0,0,0,0,-104,4.4,0
9,8,HUL,H,90,0,0,0,2,0,0,0,0,8,18,1336,4.4,1
9,9,SUN,A,17,0,0,0,0,0,0,0,0,2,3,-416,4.4,1
9,10,BUR,H,0,0,0,0,0,0,0,0,0,0,0,-109,4.4,0
9,11,SWA,A,0,0,0,0,0,0,0,0,0,0,0,-356,4.4,0
9,12,MUN,H,0,0,0,0,0,0,0,0,0,0,0,-210,4.4,0
9,13,WBA,A,0,0,0,0,0,0,0,0,0,0,0,-141,4.4,0
9,14,SOU,H,0,0,0,0,0,0,0,0,0,0,0,-69,4.4,0
9,15,STK,A,45,0,0,0,3,0,0,0,0,4,6,-67,4.4,0
9,16,NEW,H,90,0,1,0,1,1,0,0,0,24,26,206,4.4,4
9,17,LIV,A,0,0,0,0,0,0,0,0,0,0,0,714,4.4,0
9,18,QPR,H,0,0,0,0,0,0,0,0,0,0,0,-285,4.4,0
9,19,WHU,A,0,0,0,0,0,0,0,0,0,0,0,-199,4.4,0
9,20,SOU,A,0,0,0,0,0,0,0,0,0,0,0,-155,4.4,0
9,21,STK,H,78,0,0,1,0,0,0,0,0,15,28,-83,4.4,6
9,22,MCI,A,90,0,0,1,0,1,0,0,0,13,23,2216,4.4,5
9,23,AVL,H,90,1,0,1,0,0,0,0,0,35,39,18258,4.4,12
9,24,TOT,A,90,0,0,0,2,0,0,0,0,5,13,80774,4.5,1
9,25,LEI,H,90,0,0,0,1,0,0,0,0,20,7,36399,4.5,2
9,26,CRY,A,0,0,0,0,0,0,0,0,0,0,0,5150,4.6,0
9,27,EVE,H,90,0,0,1,0,0,0,0,3,22,35,-2735,4.6,9
9,28,QPR,A,90,0,0,0,1,1,0,0,0,20,10,8846,4.6,1
9,29,WHU,H,0,0,0,0,0,0,0,0,0,0,0,15616,4.6,0
9,30,NEW,A,2,0,0,0,0,0,0,0,0,1,2,-7650,4.6,1
9,31,LIV,H,90,1,0,0,1,1,0,0,0,34,23,-17867,4.6,7
9,32,BUR,A,90,0,0,1,0,0,0,0,0,20,29,15471,4.6,6
9,34,CHE,H,90,0,0,1,0,0,0,0,0,12,26,2286,4.6,6
9,35,HUL,A,90,0,0,0,1,0,0,0,0,23,17,28241,4.7,2
